,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2911,300451,创业软件,-0.6741,-0.066,-7.2311,-0.3805,-40.0636
2912,002639,雪人股份,-0.6742,-0.036000000000000004,-712.7846,-0.1165,-13.5666
2913,300627,华测导航,-0.6793,-0.08,-7.2608,-0.344,-43.451
2914,300567,精测电子,-0.6809999999999999,-0.0972,-4.4182,-0.5715,-61.7374
2915,000045,深纺织A,-0.682,-0.0449,-170.7984,-0.2666,-36.5732
2916,600312,平高电气,-0.682,-0.0577,-9.4176,-0.1263,-13.6276
2917,002041,登海种业,-0.682,-0.0319,-2.7335,-0.2192,-25.0516
2918,300252,金信诺,-0.6822,-0.0731,-4.8221,-0.1591,-16.4653
2919,002689,远大智能,-0.6826,-0.0398,,-0.0948,-11.5075
2920,600476,湘邮科技,-0.6832,-0.0886,-46.763000000000005,-0.2087,-21.9953
2921,300173,智慧松德,-0.6833,-0.0159,-28.2713,-0.0498,-8.1906
2922,600790,轻纺城,-0.6883,-0.0176,-1.5751,-0.0447,-4.9841
2923,600880,博瑞传播,-0.6888,-0.0303,,-0.2807,-33.882
2924,300465,高伟达,-0.6901,-0.0931,,-0.2442,-38.9958
2925,600401,*ST海润,-0.6917,-0.0285,,-0.0352,-5.0928
2926,002321,华英农业,-0.6918,-0.0701,-35.6652,-0.1171,-12.8178
2927,300302,同有科技,-0.7007,-0.0552,-4.0967,-0.3413,-37.06
2928,601992,金隅集团,-0.7008,-0.0379,-132.4554,-0.0542,-8.0323
2929,002290,中科新材,-0.7087,-0.0943,-16.9308,-0.209,-21.2819
2930,600372,中航电子,-0.7090000000000001,-0.0365,,-0.0567,-6.9866
2931,600579,天华院,-0.7091,-0.0363,-138.57,-0.1353,-14.1753
2932,300550,和仁科技,-0.7103,-0.0478,,-0.3318,-33.412
2933,300170,汉得信息,-0.7135,-0.1082,-6.8405,-0.5381,-54.731
2934,300651,金陵体育,-0.7137,-0.0576,-13.9893,-0.2131,-21.6482
2935,603717,天域生态,-0.7143,-0.07200000000000001,-6.2771,-0.175,-21.8205
2936,002358,森源电气,-0.7158,-0.0431,-5.5418,-0.115,-11.8779
2937,300203,聚光科技,-0.7217,-0.0475,-17.9382,-0.1116,-14.9305
2938,603322,超讯通信,-0.7219,-0.1181,,-0.2237,-22.3824
2939,000815,美利云,-0.7245,-0.0448,,-0.1474,-22.2522
2940,300491,通合科技,-0.7267,-0.040999999999999995,,-0.1675,-20.0182
2941,600383,金地集团,-0.7286,-0.0258,-4.0604,-0.0386,-5.7146
2942,000833,贵糖股份,-0.7313,-0.0729,-23.3077,-0.2976,-40.8907
2943,300250,初灵信息,-0.7337,-0.0198,,-0.2183,-22.9428
2944,300424,航新科技,-0.737,-0.0561,-31.9651,-0.3478,-37.1151
2945,002413,雷科防务,-0.7373,-0.0233,-3.031,-0.4086,-50.8221
2946,600988,赤峰黄金,-0.7397,-0.061,-28.789,-0.1408,-26.1367
2947,300542,新晨科技,-0.7408,-0.1007,,-0.767,-77.5336
2948,300670,大烨智能,-0.7429,-0.0915,-10.2059,-0.2796,-29.6582
2949,300187,永清环保,-0.7451,-0.0597,-8.7801,-0.1319,-13.9655
2950,600610,中毅达,-0.7453,-0.0488,-28.8658,-0.1915,-19.3847
2951,600074,ST保千里,-0.7463,-0.078,-4.5352,-0.1542,-20.9887
2952,002630,华西能源,-0.7482,-0.0558,-40.9634,-0.0749,-12.7783
2953,300161,华中数控,-0.7495,-0.0648,,-0.1642,-19.3909
2954,300021,大禹节水,-0.7528,-0.0603,-6.2712,-0.1427,-16.6799
2955,300248,新开普,-0.755,-0.0469,-103.3003,-0.16,-20.3868
2956,002674,兴业科技,-0.7597,-0.1144,-28.247,-0.7513,-76.3801
2957,002560,通达股份,-0.7609999999999999,-0.0925,-42.8789,-0.3243,-42.6869
2958,300004,南风股份,-0.7613,-0.0226,,-0.1351,-23.1274
2959,002396,星网锐捷,-0.7632,-0.1207,,-0.4437,-45.5124
2960,002775,文科园林,-0.7634,-0.0929,-20.573,-0.1953,-20.9328
2961,300688,创业黑马,-0.7636,-0.0772,-32.4103,-0.3044,-32.2367
2962,600571,信雅达,-0.7653,-0.1166,-34.4719,-0.4128,-41.2789
2963,300312,邦讯技术,-0.7659,-0.0445,,-0.10300000000000001,-10.4122
2964,600444,国机通用,-0.7661,-0.0879,-6.8233,-0.1462,-15.117
2965,300253,卫宁健康,-0.7668,-0.0376,-6.0408,-0.1609,-18.6388
2966,600048,保利地产,-0.7681,-0.0268,-5.4541,-0.0351,-5.2145
2967,300422,博世科,-0.772,-0.064,-10.4344,-0.1074,-19.2767
2968,600853,龙建股份,-0.7727,-0.0581,,-0.0635,-8.731
2969,600622,光大嘉宝,-0.7729,-0.0383,-3.0589999999999997,-0.0712,-8.4389
2970,300458,全志科技,-0.7751,-0.0579,,-0.4721,-52.8138
2971,600217,中再资环,-0.7753,-0.0713,-6.6865,-0.1021,-15.1072
2972,600771,广誉远,-0.7762,-0.0752,-5.7929,-0.4833,-49.9911
2973,002176,江特电机,-0.7804,-0.0366,-5.9724,-0.0752,-9.0589
2974,300074,华平股份,-0.7815,-0.0481,,-0.2366,-26.4134
2975,300348,长亮科技,-0.7826,-0.0752,-125.1177,-0.3051,-57.6693
2976,002849,威星智能,-0.7834,-0.1026,-10.6809,-0.4207,-42.666000000000004
2977,300249,依米康,-0.7839,-0.0441,,-0.0813,-8.4461
2978,603189,网达软件,-0.7897,-0.0362,,-0.8370000000000001,-117.9077
2979,600339,中油工程,-0.7934,-0.0654,-25.7055,-0.08900000000000001,-9.1741
2980,600410,华胜天成,-0.7946,-0.0749,,-0.1588,-21.7848
2981,600238,海南椰岛,-0.7956,-0.0765,,-0.1548,-41.604
2982,600234,ST山水,-0.7975,-0.0057,,-0.0074,-1.0656
2983,300352,北信源,-0.8032,-0.0217,-82.6713,-0.3148,-33.2558
2984,300371,汇中股份,-0.8042,-0.0306,,-0.4068,-44.7065
2985,000925,众合科技,-0.8049,-0.0348,,-0.0496,-5.5338
2986,603366,日出东方,-0.807,-0.0615,-18.7043,-0.2532,-27.0454
2987,300480,光力科技,-0.8075,-0.0439,-16.6273,-0.3473,-48.5365
2988,300036,超图软件,-0.8104,-0.073,-21.386999999999997,-0.3238,-38.6723
2989,300356,光一科技,-0.8128,-0.0312,,-0.1048,-12.0467
2990,000710,贝瑞基因,-0.8207,-0.0978,,-0.1259,-25.4582
2991,300295,三六五网,-0.8211,-0.0634,-4.6225,-0.5654,-57.1127
2992,600830,香溢融通,-0.8212,-0.0718,-13.6388,-0.2343,-45.9334
2993,600240,华业资本,-0.8229,-0.0186,-2.8654,-0.0265,-4.4186
2994,002771,真视通,-0.8238,-0.1494,-10.3045,-0.47100000000000003,-47.1024
2995,601599,鹿港文化,-0.8278,-0.0987,-136.6716,-0.2049,-21.3815
2996,300649,杭州园林,-0.8303,-0.0753,-4.0135,-0.2015,-128.9311
2997,000150,宜华健康,-0.8346,-0.0484,-8.285,-0.0763,-10.4953
2998,603690,至纯科技,-0.836,-0.0552,-5.2646,-0.1105,-13.5406
2999,300386,飞天诚信,-0.8377,-0.0805,-16.5125,-0.4587,-89.5398
3000,300380,安硕信息,-0.8382,-0.1463,,-0.5472,-54.7183
3001,300532,今天国际,-0.8387,-0.0403,-4.5024,-0.1206,-14.8987
3002,002487,大金重工,-0.8421,-0.0415,-25.4687,-0.1175,-16.3469
3003,600877,*ST嘉陵,-0.8439,-0.0659,-2.0895,-0.0579,-6.1312
3004,000908,景峰医药,-0.8446,-0.059000000000000004,-6.6678,-0.1242,-28.1258
3005,600083,博信股份,-0.8511,-0.1037,-1096.5962,-0.2384,-24.2843
3006,300579,数字认证,-0.852,-0.0757,,-0.2255,-23.3393
3007,002166,莱茵生物,-0.8586,-0.0473,-9.4299,-0.0706,-8.7265
3008,600588,用友网络,-0.8599,-0.0492,,-0.0946,-9.9831
3009,002583,海能达,-0.86,-0.0578,,-0.154,-23.5875
3010,600066,宇通客车,-0.8618,-0.1134,-10.1834,-0.2167,-23.9745
3011,002194,武汉凡谷,-0.8648,-0.1217,,-0.5515,-57.1236
3012,300010,立思辰,-0.8673,-0.0358,-11.1197,-0.1356,-17.1223
3013,300367,东方网力,-0.8674,-0.0422,-4.7595,-0.1052,-20.9556
3014,002231,奥维通信,-0.8765,-0.0794,,-0.3982,-43.3484
3015,300325,德威新材,-0.8772,-0.0953,-34.1171,-0.17300000000000001,-17.5102
3016,600737,中粮糖业,-0.8783,-0.1095,-13.7702,-0.1559,-16.9128
3017,600888,新疆众和,-0.8789,-0.0901,-24.9287,-0.14,-28.6686
3018,002837,英维克,-0.8806,-0.12300000000000001,-8.0901,-0.4392,-48.1615
3019,300273,和佳股份,-0.8843,-0.0389,-4.1848,-0.0785,-32.1351
3020,000606,神州易桥,-0.8891,-0.0239,,-0.2672,-34.2062
3021,300631,久吾高科,-0.8919,-0.051,-14.6668,-0.2018,-25.1947
3022,600064,南京高科,-0.8931,-0.0236,-5.7462,-0.0394,-4.5935
3023,300262,巴安水务,-0.8936,-0.0477,-8.6125,-0.1051,-12.5756
3024,300137,先河环保,-0.898,-0.0919,-11.4766,-0.61,-63.5925
3025,600053,九鼎投资,-0.9046,-0.0301,-2.4419,-0.0556,-7.7004
3026,600316,洪都航空,-0.9076,-0.0361,,-0.069,-10.9732
3027,603860,中公高科,-0.9102,-0.0541,-16.3667,-0.2239,-56.5792
3028,000008,神州高铁,-0.9137,-0.0232,-19.3296,-0.1035,-10.7357
3029,002473,*ST圣莱,-0.9164,-0.0436,,-0.2448,-24.7763
3030,000004,国农科技,-0.9188,-0.0446,,-0.2111,-25.9519
3031,600268,国电南自,-0.9289,-0.0522,,-0.0674,-6.9912
3032,600376,首开股份,-0.9343,-0.0211,-25.0397,-0.027000000000000003,-4.4066
3033,600570,恒生电子,-0.9349,-0.0967,-10.0843,-0.24600000000000002,-25.7391
3034,002112,三变科技,-0.9354,-0.0744,,-0.1336,-14.7032
3035,000592,平潭发展,-0.9412,-0.0243,,-0.14400000000000002,-19.0017
3036,300546,雄帝科技,-0.9461,-0.0644,-8.2021,-0.3988,-42.555
3037,002445,中南文化,-0.9499,-0.0343,-7.1279,-0.0773,-10.9388
3038,300212,易华录,-0.9587,-0.0707,-16.9369,-0.1202,-16.9052
3039,600716,凤凰股份,-0.9606,-0.0188,,-0.0303,-6.196000000000001
3040,603636,南威软件,-0.9608,-0.0445,,-0.1373,-13.7453
3041,601519,*ST智慧,-0.9616,-0.0923,,-0.2173,-31.3034
3042,300591,万里马,-0.963,-0.1015,,-0.2549,-25.4937
3043,000590,启迪古汉,-0.9722,-0.1251,-7.055,-0.2484,-40.8419
3044,300603,立昂技术,-0.9768,-0.1641,-31.6181,-0.3187,-33.8002
3045,600806,*ST昆机,-0.9842,-0.0483,,-0.0598,-7.2996
3046,600870,厦华电子,-0.9876,-0.1272,-21.6939,-0.1792,-17.9203
3047,300271,华宇软件,-0.9944,-0.0959,-7.917999999999999,-0.28,-30.5141
3048,300150,世纪瑞尔,-0.9967,-0.0166,,-0.1058,-10.5765
3049,600072,中船科技,-0.9988,-0.0572,,-0.0885,-13.6968
3050,300087,荃银高科,-0.9994,-0.0708,-20.0065,-0.2032,-24.738000000000003
3051,300133,华策影视,-1.0063,-0.0411,-3.0452,-0.1043,-14.2175
3052,603033,三维股份,-1.0076,-0.1336,-24.3336,-0.7714,-77.7912
3053,002063,远光软件,-1.0084,-0.1014,-75.3969,-0.6502,-86.9041
3054,603990,麦迪科技,-1.0105,-0.0578,,-0.1794,-20.4995
3055,600209,罗顿发展,-1.0129,-0.009000000000000001,,-0.0465,-4.6501
3056,300106,西部牧业,-1.0177,-0.0559,,-0.0907,-12.1042
3057,300355,蒙草生态,-1.0203,-0.0475,-15.1287,-0.0898,-9.72
3058,000979,中弘股份,-1.0233,-0.0291,-413.3913,-0.0418,-8.8977
3059,600718,东软集团,-1.0252,-0.111,,-0.4097,-53.2609
3060,300270,中威电子,-1.0324,-0.0738,-3.5761,-0.2585,-29.2642
3061,300495,美尚生态,-1.0345,-0.0357,,-0.0785,-9.384
3062,002016,世荣兆业,-1.0388,-0.0178,-16.0034,-0.0233,-2.5211
3063,603388,元成股份,-1.0453,-0.0671,-29.4613,-0.1772,-17.8113
3064,002051,中工国际,-1.0458,-0.0848,-8.9234,-0.1469,-15.5902
3065,002609,捷顺科技,-1.055,-0.0458,-14.6528,-0.4135,-57.1983
3066,300667,必创科技,-1.0567,-0.1074,-8.2674,-0.4476,-44.756
3067,000662,天夏智慧,-1.0658,-0.0314,-2.1876,-0.3059,-31.0258
3068,300448,浩云科技,-1.0722,-0.0863,,-0.3954,-43.048
3069,002414,高德红外,-1.0777,-0.0299,-95.7854,-0.1651,-20.4035
3070,300044,赛为智能,-1.0841,-0.1146,-14.3267,-0.1953,-19.9624
3071,300075,数字政通,-1.0859999999999999,-0.0528,-9.9171,-0.1431,-14.7049
3072,600536,中国软件,-1.0872,-0.16399999999999998,,-0.3286,-40.7914
3073,002622,融钰集团,-1.0886,-0.0109,-2.3294,-0.1343,-15.4659
3074,603606,东方电缆,-1.1049,-0.1969,-51.177,-0.3429,-34.9197
3075,603918,金桥信息,-1.1059,-0.1266,,-0.3831,-38.3084
3076,300659,中孚信息,-1.1101,-0.2012,,-0.6642,-106.3698
3077,300608,思特奇,-1.1415,-0.0795,,-0.2029,-20.8811
3078,600725,ST云维,-1.1676,-0.4974,-167.8095,-1.2093,-304.7599
3079,000890,法尔胜,-1.169,-0.0724,-72.2612,-0.0797,-11.3176
3080,300159,新研股份,-1.1725,-0.0127,,-0.0506,-13.9447
3081,300377,赢时胜,-1.1861,-0.0338,-5.8596,-0.82,-93.6629
3082,002469,三维工程,-1.1986,-0.0502,-7.0838,-0.3343,-33.4328
3083,300581,晨曦航空,-1.2132,-0.0646,-11.2488,-0.3163,-32.7195
3084,000069,华侨城A,-1.2202,-0.0476,-9.2462,-0.0691,-9.7816
3085,300540,深冷股份,-1.2205,-0.0346,,-0.1332,-13.4042
3086,002339,积成电子,-1.2271,-0.0438,,-0.1031,-13.3866
3087,300188,美亚柏科,-1.2312,-0.0713,,-0.297,-30.9114
3088,300370,安控科技,-1.2336,-0.0492,,-0.1009,-14.3978
3089,300376,易事特,-1.2376,-0.1173,-18.6954,-0.1973,-21.7293
3090,600990,四创电子,-1.2431,-0.1213,-287.7896,-0.1816,-19.1119
3091,000159,国际实业,-1.2501,-0.0239,,-0.0783,-9.2413
3092,600608,*ST沪科,-1.2503,-0.1937,,-0.1853,-40.2962
3093,300290,荣科科技,-1.2504,-0.1011,-30.3987,-0.6682,-68.785
3094,300665,飞鹿股份,-1.261,-0.0951,-31.3473,-0.2361,-24.1316
3095,002323,雅百特,-1.264,-0.0894,-15.0148,-0.1436,-16.6915
3096,000996,中国中期,-1.268,-0.0204,-2.8438,-0.1898,-34.4838
3097,603668,天马科技,-1.2791,-0.1745,-17.2955,-0.5042,-53.6961
3098,300605,恒锋信息,-1.2865,-0.1019,-15.9021,-0.4916,-50.3449
3099,002829,星网宇达,-1.2931,-0.0544,-10.8704,-0.3318,-40.5253
3100,002193,如意集团,-1.2951,-0.055,-47.1536,-0.132,-17.415
3101,600777,新潮能源,-1.2987,-0.0124,-3.8206,-0.1163,-12.5199
3102,603559,中通国脉,-1.3044,-0.0997,,-0.2955,-30.0176
3103,002197,证通电子,-1.3087,-0.096,-232.8622,-0.2136,-29.013
3104,300682,朗新科技,-1.3143,-0.0787,,-0.3881,-44.1589
3105,002147,新光圆成,-1.3206,-0.036000000000000004,-26.8488,-0.0698,-12.4039
3106,002755,东方新星,-1.3213,-0.0636,,-0.2606,-26.0586
3107,000656,金科股份,-1.3237,-0.0531,-51.521,-0.0656,-12.3805
3108,000732,泰禾集团,-1.3428,-0.0405,-26.5068,-0.0477,-11.7174
3109,000503,海虹控股,-1.3462,-0.0369,,-0.7645,-77.167
3110,002207,*ST准油,-1.3505,-0.0329,-0.4487,-0.063,-8.9972
3111,300552,万集科技,-1.3591,-0.0924,-200.4123,-0.3821,-39.009
3112,300168,万达信息,-1.3595,-0.0596,-455.3557,-0.0946,-11.0296
3113,000923,河北宣工,-1.36,-0.0672,,-0.0959,-9.9421
3114,000504,南华生物,-1.3628,-0.0132,,-0.0176,-1.7993
3115,002857,三晖电气,-1.3635,-0.0576,,-0.3203,-32.0286
3116,000975,银泰资源,-1.3684,-0.0286,-4.8672,-2.1315,-224.3382
3117,000911,南宁糖业,-1.369,-0.1515,-5425.7,-0.1903,-24.5013
3118,300589,江龙船艇,-1.3883,-0.1566,-29.3998,-0.3047,-31.7806
3119,002104,恒宝股份,-1.3921,-0.1927,-9.4431,-0.9867,-113.6131
3120,000927,一汽夏利,-1.3958,-0.1018,,-0.1464,-17.5465
3121,000953,*ST河化,-1.4287,-0.1225,-90.2513,-0.1093,-10.9835
3122,600345,长江通信,-1.443,-0.0625,-1.72,-0.4246,-44.3073
3123,300525,博思软件,-1.4496,-0.0757,,-1.21,-120.9952
3124,600545,卓郎智能,-1.4680000000000002,-0.0199,,-0.0245,-3.2831
3125,600322,天房发展,-1.4725,-0.0406,-19.0441,-0.0478,-10.6768
3126,002504,*ST弘高,-1.4762,-0.0922,-22.2974,-0.1155,-11.5499
3127,300516,久之洋,-1.4864,-0.0804,-4.6218,-0.8333,-87.6467
3128,002095,生意宝,-1.4929,-0.1088,-20.463,-0.9159999999999999,-93.7328
3129,002314,南山控股,-1.4941,-0.032,,-0.055999999999999994,-6.5418
3130,600794,保税科技,-1.495,-0.0808,,-0.2235,-47.0745
3131,603169,兰石重装,-1.505,-0.0326,,-0.0529,-5.7581
3132,600620,天宸股份,-1.5053,-0.0061,,-0.0314,-35.8722
3133,600318,新力金融,-1.5109,-0.0375,-5.0116,-0.061,-17.7857
3134,300076,GQY视讯,-1.5145,-0.0184,,-0.3636,-45.0733
3135,300070,碧水源,-1.5289,-0.0517,-7.6770000000000005,-0.1048,-13.0867
3136,300645,正元智慧,-1.5416,-0.1569,,-0.4904,-49.0379
3137,000948,南天信息,-1.55,-0.1769,,-0.4264,-44.7955
3138,600855,航天长峰,-1.5517,-0.1387,,-0.3387,-33.9378
3139,300202,聚龙股份,-1.5628,-0.0553,-10.035,-0.2027,-71.6205
3140,000622,恒立实业,-1.5654,-0.0285,,-0.0531,-6.9248
3141,300264,佳创视讯,-1.5717,-0.0594,,-0.207,-21.0532
3142,300368,汇金股份,-1.5758,-0.0759,,-0.3628,-51.9162
3143,000667,美好置业,-1.5758,-0.0438,-9.3364,-0.0702,-11.9703
3144,603959,百利科技,-1.5863,-0.0859,-18.165,-0.1626,-16.273
3145,603099,长白山,-1.5943,-0.0395,,-0.2471,-25.4289
3146,600084,中葡股份,-1.5998,-0.0335,,-0.1676,-49.9596
3147,001979,招商蛇口,-1.6017,-0.0425,-4.4915,-0.0612,-8.6927
3148,002316,键桥通讯,-1.6114,-0.0504,,-0.0908,-9.0786
3149,300678,中科信息,-1.6129,-0.0958,,-0.3688,-37.274
3150,002377,国创高新,-1.6368,-0.0916,,-0.2285,-41.9483
3151,300297,蓝盾股份,-1.6452,-0.0835,-9.1673,-0.1871,-31.4416
3152,002208,合肥城建,-1.6780000000000002,-0.1337,-34.47,-0.16,-21.743000000000002
3153,300096,易联众,-1.7003,-0.0684,,-0.14300000000000002,-14.3112
3154,603955,大千生态,-1.7257,-0.067,-70.9543,-0.1803,-27.0305
3155,000987,越秀金控,-1.7335,-0.017,-4.9191,-0.0227,-3.6853
3156,600783,鲁信创投,-1.7518,-0.0131,-4.2174,-0.0395,-12.7575
3157,000760,斯太尔,-1.7641,-0.023,,-0.0804,-11.495999999999999
3158,000620,新华联,-1.7765,-0.0345,-24.7169,-0.040999999999999995,-8.7512
3159,000666,经纬纺机,-1.7785,-0.0616,-3.7006,-0.1168,-18.8397
3160,000762,西藏矿业,-1.8103,-0.038,,-0.2795,-32.2972
3161,603007,花王股份,-1.8193,-0.1537,-8.1139,-0.3569,-38.6618
3162,603778,乾景园林,-1.8497,-0.0765,-16.9499,-0.2005,-20.1625
3163,600354,敦煌种业,-1.8672,-0.0527,-0.6328,-0.1096,-14.3313
3164,300449,汉邦高科,-1.8867,-0.1266,,-0.4202,-42.0151
3165,600400,红豆股份,-1.8969999999999998,-0.0924,-33.2474,-0.1499,-17.525
3166,300029,天龙光电,-1.9142,-0.0522,,-0.0746,-7.6614
3167,002665,首航节能,-1.9153,-0.0154,,-0.0461,-6.047000000000001
3168,603577,汇金通,-1.9287,-0.2031,-34.0069,-0.4411,-47.0165
3169,002858,力盛赛车,-1.9358,-0.0662,,-0.8899,-88.9935
3170,002205,国统股份,-1.9554,-0.0443,,-0.0816,-9.1741
3171,300663,科蓝软件,-2.0119,-0.1824,,-0.4359,-43.5854
3172,300469,信息发展,-2.0180000000000002,-0.1089,,-0.2158,-21.9339
3173,000897,津滨发展,-2.0491,-0.0112,,-0.0146,-1.7622
3174,300426,唐德影视,-2.0669999999999997,-0.0691,-31.8627,-0.1119,-15.8214
3175,002268,卫士通,-2.1376,-0.0513,,-0.3029,-32.5808
3176,300382,斯莱克,-2.1663,-0.0923,-8.3466,-0.6009,-62.8624
3177,300672,国科微,-2.1924,-0.0966,,-1.2271,-122.70700000000001
3178,300513,恒泰实达,-2.1962,-0.061,,-0.374,-37.4011
3179,000007,全新好,-2.2147,-0.0532,,-0.4934,-49.6963
3180,601020,华钰矿业,-2.245,-0.0552,-7.2675,-0.1422,-66.3824
3181,000408,藏格控股,-2.4121,-0.0778,-18.0134,-0.7066,-110.1625
3182,300541,先进数通,-2.4206,-0.1984,,-0.5478,-54.9034
3183,000611,天首发展,-2.4226,-0.1196,,-0.2445,-24.4502
3184,000603,盛达矿业,-2.4432,-0.027000000000000003,-4.3131,-0.1942,-20.0104
3185,000863,三湘印象,-2.4835,-0.127,-20.7521,-0.2659,-83.5642
3186,000005,世纪星源,-2.5538,-0.0699,,-0.1442,-14.5285
3187,601155,新城控股,-2.5749,-0.0453,-135.9286,-0.0529,-6.5891
3188,000031,中粮地产,-2.5998,-0.0706,-19.7273,-0.0852,-12.8552
3189,000838,财信发展,-2.6543,-0.0391,-35.065,-0.0553,-9.7987
3190,600215,长春经开,-2.7865,-0.0157,,-0.0628,-6.3356
3191,600485,信威集团,-2.7937,-0.0107,,-0.0234,-4.1012
3192,002305,南国置业,-2.8154,-0.049,-9222.1552,-0.0633,-13.9142
3193,300557,理工光科,-2.8606,-0.1416,,-0.6851,-76.3754
3194,600390,五矿资本,-2.9311,-0.0969,-10.9944,-0.2048,-20.6589
3195,600136,当代明诚,-2.9826,-0.061,-201.9214,-0.1679,-42.0767
3196,600301,ST南化,-3.0001,-0.0557,,-0.0746,-8.2667
3197,300551,古鳌科技,-3.2727,-0.0774,,-0.317,-40.4267
3198,600733,SST前锋,-3.5361,-0.0936,,-0.2381,-34.5926
3199,000965,天保基建,-3.7477,-0.2054,-10.0222,-0.47600000000000003,-83.6881
3200,300523,辰安科技,-3.7531,-0.0944,,-0.3378,-39.4246
3201,600743,华远地产,-3.8169999999999997,-0.044000000000000004,-15.715,-0.0574,-9.461
3202,600615,丰华股份,-3.8259,-0.168,-63.1288,-1.4121,-190.797
3203,600643,爱建集团,-3.8571,-0.0243,-2.9213,-0.0421,-6.8669
3204,603843,正平股份,-3.8693,-0.2065,,-0.3301,-34.3409
3205,600189,吉林森工,-3.9629,-0.035,,-0.0532,-8.1953
3206,000068,华控赛格,-4.0983,-0.054000000000000006,,-0.1394,-14.052
3207,603300,华铁科技,-4.1621,-0.1336,-11.2466,-0.5013,-77.0797
3208,002387,黑牛食品,-4.1629,-0.0161,,-0.0349,-4.6412
3209,600767,*ST运盛,-4.2082,-0.0428,,-0.0749,-7.5387
3210,600291,西水股份,-4.522,-0.1607,-19.4946,-0.1796,
3211,600864,哈投股份,-4.9777,-0.0628,-19.029,-0.1051,-11.8441
3212,603032,德新交运,-5.1088,-0.5009,-77.3024,-3.573,-539.7701
3213,600382,广东明珠,-5.5484,-0.1115,-9.8929,-0.5618,-97.3254
3214,603859,能科股份,-5.6842,-0.0647,,-0.434,-45.8206
3215,002280,联络互动,-5.9265,-0.0789,-15.9098,-0.1644,-22.5163
3216,000711,京蓝科技,-6.5249,-0.0199,,-0.0876,-9.6018
3217,600061,国投资本,-6.5279,-0.0098,-2.2402,-0.0124,-1.504
3218,600604,市北高新,-6.6579999999999995,-0.0438,,-0.0821,-12.4824
3219,000046,泛海控股,-6.7389,-0.0725,-29.5876,-0.0847,-21.2576
3220,000802,北京文化,-6.9133,-0.0711,-83.8545,-0.46799999999999997,-74.0521
3221,600159,大龙地产,-6.9676,-0.0874,,-0.3414,-34.1403
3222,600555,海航创新,-7.1876,-0.0141,,-0.0244,-5.1503
3223,600658,电子城,-8.1989,-0.1273,-52.9797,-0.5282,-88.5419
3224,300028,金亚科技,-8.8596,-0.0225,,-0.0785,-7.9903
3225,000502,绿景控股,-9.4469,-0.0769,,-0.1279,-12.7928
3226,000633,合金投资,-9.8211,-0.1029,,-0.1265,-412.8389
3227,000809,*ST新城,-11.958,-0.0077,,-0.0144,-3.5796
3228,600730,中国高科,-13.0634,-0.0433,,-0.086,-29.6791
3229,000616,海航投资,-13.2069,-0.0138,-2.9297,-0.0249,-29.9449
3230,600155,宝硕股份,-13.5146,-0.0364,-23.1835,-0.0669,-7.2289
3231,000668,荣丰控股,-15.9547,-0.0093,,-0.0149,-3.6776
3232,601558,*ST锐电,-19.5054,-0.0142,,-0.0162,-2.0173
3233,300268,佳沃股份,-20.1819,-0.0154,,-0.1449,-42.3791
3234,000892,欢瑞世纪,-21.2798,-0.2067,,-1.2409999999999999,-152.7307
3235,600705,中航资本,-23.8017,-0.165,-35.8901,-0.2011,-28.7484
3236,600896,览海投资,-24.1762,-0.0416,,-0.0976,-10.937999999999999
3237,600890,中房股份,-25.4677,-0.0383,,-0.3989,-39.8912
3238,000416,民生控股,-31.2397,-0.0656,-9.1901,-2.5072,-256.2746
3239,000712,锦龙股份,-126.6084,-0.027999999999999997,-9.2456,-0.0341,-4.2835
3240,002679,福建金森,-380.6587,-0.0384,,-0.0683,-23.9712
3241,600753,东方银星,-431.5284,-0.0175,,-0.0575,-5.752999999999999
3242,000617,中油资本,-550.3353,-0.0295,-8.0862,-0.0351,-3.6939
3243,600909,华安证券,,0.0333,7.3993,0.0499,
3244,000776,广发证券,,-0.0371,-5.9245,-0.0486,
3245,600999,招商证券,,-0.0215,-3.7808,-0.0302,
3246,600000,浦发银行,,-0.0341,-13.7209,-0.0365,
3247,601099,太平洋,,0.0675,,0.0971,
3248,601601,中国太保,,0.0243,12.9539,0.0277,
3249,002807,江阴银行,,0.0029,1.6936,0.0032,
3250,601881,中国银河,,-0.0621,-12.95,-0.0851,
3251,601901,方正证券,,0.0132,4.77,0.0174,
3252,000563,陕国投A,,0.0148,1.2881,0.0607,6.0729
3253,600837,海通证券,,-0.0404,-8.715,-0.052000000000000005,
3254,000686,东北证券,,0.0077,2.8110000000000004,0.0101,
3255,000697,炼石有色,,-0.0099,,-0.1182,-14.8048
3256,601211,国泰君安,,-0.0601,-8.466000000000001,-0.0837,
3257,601229,上海银行,,-0.0132,-6.0608,-0.0141,
3258,601318,中国平安,,-0.0072,-1.6195,-0.0079,
3259,601998,中信银行,,-0.0276,-13.9216,-0.0296,
3260,002142,宁波银行,,0.0127,4.9616,0.0135,
3261,600919,江苏银行,,-0.0164,-9.5119,-0.0172,
3262,600016,民生银行,,-0.0074,-3.0261,-0.0079,
3263,601166,兴业银行,,-0.0075,-2.7623,-0.008,
3264,601288,农业银行,,0.0145,5.2731,0.0155,
3265,601398,工商银行,,0.0044,1.4377,0.0048,
